location,date,total_cases_per_million,total_deaths_per_million
Namibia,10-06-2020,12.2,
Namibia,11-06-2020,12.2,
Namibia,12-06-2020,12.2,
Namibia,13-06-2020,12.2,
Namibia,14-06-2020,12.594,
Namibia,15-06-2020,12.594,
Namibia,16-06-2020,12.594,
Namibia,17-06-2020,13.381,
Namibia,18-06-2020,14.168,
Namibia,19-06-2020,15.349,
Namibia,20-06-2020,17.71,
Namibia,21-06-2020,18.104,
Namibia,22-06-2020,21.646,
Namibia,23-06-2020,24.794,
Namibia,24-06-2020,28.336,
Namibia,25-06-2020,29.91,
Namibia,26-06-2020,31.878,
Namibia,27-06-2020,47.621,
Namibia,28-06-2020,47.621,
Namibia,29-06-2020,72.021,
Namibia,30-06-2020,77.138,
Namibia,01-07-2020,79.892,
Namibia,02-07-2020,112.164,
Namibia,03-07-2020,115.313,
Namibia,04-07-2020,137.746,
Namibia,05-07-2020,147.585,
Namibia,06-07-2020,162.146,
Namibia,07-07-2020,190.876,
Namibia,08-07-2020,212.128,
Namibia,09-07-2020,233.38,
Namibia,10-07-2020,242.039,
Namibia,11-07-2020,262.897,0.394
Namibia,12-07-2020,262.897,0.394
Namibia,13-07-2020,308.944,0.394
Namibia,14-07-2020,338.854,0.394
Namibia,15-07-2020,340.035,0.787
Namibia,16-07-2020,377.817,0.787
Namibia,17-07-2020,406.153,0.787
Namibia,18-07-2020,424.256,0.787
Namibia,19-07-2020,473.451,0.787
Namibia,20-07-2020,490.768,1.181
Namibia,21-07-2020,528.943,1.574
Namibia,22-07-2020,537.601,2.755
Namibia,23-07-2020,551.77,2.755
Namibia,24-07-2020,598.997,2.755
Namibia,25-07-2020,636.778,2.755
Namibia,26-07-2020,663.934,2.755
Namibia,27-07-2020,698.567,3.148
Namibia,28-07-2020,725.329,3.148
Namibia,29-07-2020,754.452,3.148
Namibia,30-07-2020,781.608,3.542
Namibia,31-07-2020,807.583,3.936
Namibia,01-08-2020,837.887,3.936
Namibia,02-08-2020,875.275,4.329
Namibia,03-08-2020,902.824,4.329
Namibia,04-08-2020,946.903,4.723
Namibia,05-08-2020,972.09,4.723
Namibia,06-08-2020,999.64,4.723
Namibia,07-08-2020,1043.718,5.903
Namibia,08-08-2020,1102.752,6.297
Namibia,09-08-2020,1102.752,6.297
Namibia,10-08-2020,1160.605,7.478
Namibia,11-08-2020,1220.426,7.478
Namibia,12-08-2020,1270.802,7.478
Namibia,13-08-2020,1340.461,8.658
Namibia,14-08-2020,1394.773,10.626
Namibia,15-08-2020,1466.4,12.2
Namibia,16-08-2020,1537.634,13.775
Namibia,17-08-2020,1634.843,13.775
Namibia,18-08-2020,1709.62,14.168
Namibia,19-08-2020,1756.847,14.562
Namibia,20-08-2020,1835.952,15.349
Namibia,21-08-2020,1933.161,16.136
Namibia,22-08-2020,2057.132,16.529
Namibia,23-08-2020,2179.529,18.104
Namibia,24-08-2020,2303.894,20.465
Namibia,25-08-2020,2373.16,22.039
Namibia,26-08-2020,2424.323,22.433
Namibia,27-08-2020,2530.977,23.22
Namibia,28-08-2020,2641.567,23.614
Namibia,29-08-2020,2717.917,25.581
Namibia,30-08-2020,2800.565,27.156
Namibia,31-08-2020,2898.561,28.336
Namibia,01-09-2020,2971.369,29.517
Namibia,02-09-2020,3027.255,31.878
Namibia,03-09-2020,3087.076,32.272
Namibia,04-09-2020,3180.743,33.846
Namibia,05-09-2020,3275.59,33.846
Namibia,06-09-2020,3350.76,34.24
Namibia,07-09-2020,3418.059,35.027
Namibia,08-09-2020,3467.254,35.814
Namibia,09-09-2020,3513.693,35.814
Namibia,10-09-2020,3584.534,36.601
Namibia,11-09-2020,3642.781,37.782
Namibia,12-09-2020,3714.015,38.569
Namibia,13-09-2020,3779.739,38.569
Namibia,14-09-2020,3824.999,39.749
Namibia,15-09-2020,3863.961,40.537
Namibia,16-09-2020,3896.626,41.717
Namibia,17-09-2020,3921.42,42.504
Namibia,18-09-2020,3966.286,42.504
Namibia,19-09-2020,4017.055,42.504
Namibia,20-09-2020,4050.508,43.685
Namibia,21-09-2020,4083.96,44.079
Namibia,22-09-2020,4142.601,44.472
Namibia,23-09-2020,4174.479,45.653
Namibia,24-09-2020,4196.518,46.046
Namibia,25-09-2020,4226.822,46.834
Namibia,26-09-2020,4264.21,46.834
Namibia,27-09-2020,4296.876,46.834
Namibia,28-09-2020,4342.135,46.834
Namibia,29-09-2020,4376.768,46.834
Namibia,30-09-2020,4384.246,47.621
Namibia,01-10-2020,4433.441,47.621
Namibia,02-10-2020,4475.945,48.408
Namibia,03-10-2020,4518.056,48.408
Namibia,04-10-2020,4554.263,48.408
Namibia,05-10-2020,4575.515,48.408
Namibia,06-10-2020,4586.535,49.195
Namibia,07-10-2020,4594.013,49.195
Namibia,08-10-2020,4610.148,49.588
Namibia,09-10-2020,4636.517,49.982
Namibia,10-10-2020,4655.408,49.982
Namibia,11-10-2020,4679.808,50.376
Namibia,12-10-2020,4697.519,50.376
Namibia,13-10-2020,4718.377,50.769
Namibia,14-10-2020,4722.706,50.769
Namibia,15-10-2020,4749.862,51.163
Namibia,16-10-2020,4763.243,51.163
Namibia,17-10-2020,4807.321,51.556
Namibia,18-10-2020,4826.212,51.556
Namibia,19-10-2020,4838.019,51.556
Namibia,20-10-2020,4851.006,51.556
Namibia,21-10-2020,4867.142,51.95
Namibia,22-10-2020,4882.491,52.343
Namibia,23-10-2020,4903.743,52.343
Namibia,24-10-2020,4919.879,52.343
Namibia,25-10-2020,4950.577,52.343
Namibia,26-10-2020,4982.455,52.343
Namibia,27-10-2020,4988.359,52.343
Namibia,28-10-2020,5009.611,52.343
Namibia,29-10-2020,5039.915,52.343
Namibia,30-10-2020,5060.38,52.343
Namibia,31-10-2020,5079.664,52.343
Namibia,01-11-2020,5090.684,52.343
Namibia,02-11-2020,5111.542,52.343
Namibia,03-11-2020,5120.988,52.343
Namibia,04-11-2020,5128.072,52.343
Namibia,05-11-2020,5134.369,52.343
Namibia,06-11-2020,5151.685,52.343
Namibia,07-11-2020,5172.544,52.343
Namibia,08-11-2020,5183.17,52.737
Namibia,09-11-2020,5199.306,52.737
Namibia,10-11-2020,5210.719,52.737
Namibia,11-11-2020,5215.836,52.737
Namibia,12-11-2020,5231.184,52.737
Namibia,13-11-2020,5252.043,53.13
Namibia,14-11-2020,5262.669,54.311
Namibia,15-11-2020,5292.973,54.311
Namibia,16-11-2020,5316.193,54.311
Namibia,17-11-2020,5334.69,54.311
Namibia,18-11-2020,5339.019,55.098
Namibia,19-11-2020,5356.336,55.098
Namibia,20-11-2020,5376.801,55.492
Namibia,21-11-2020,5396.479,56.279
Namibia,22-11-2020,5435.441,57.066
Namibia,23-11-2020,5456.694,57.066
Namibia,24-11-2020,5469.287,57.066
Namibia,25-11-2020,5485.423,57.066
Namibia,26-11-2020,5512.185,57.066
Namibia,27-11-2020,5570.826,57.853
Namibia,28-11-2020,5591.291,58.64
Nepal,31-12-2019,,
Nepal,01-01-2020,,
Nepal,02-01-2020,,
Nepal,03-01-2020,,
Nepal,04-01-2020,,
Nepal,05-01-2020,,
Nepal,06-01-2020,,
Nepal,07-01-2020,,
Nepal,08-01-2020,,
Nepal,09-01-2020,,
Nepal,10-01-2020,,
Nepal,11-01-2020,,
Nepal,12-01-2020,,
Nepal,13-01-2020,,
Nepal,14-01-2020,,
Nepal,15-01-2020,,
Nepal,16-01-2020,,
Nepal,17-01-2020,,
Nepal,18-01-2020,,
Nepal,19-01-2020,,
Nepal,20-01-2020,,
Nepal,21-01-2020,,
Nepal,22-01-2020,,
Nepal,23-01-2020,,
Nepal,24-01-2020,,
Nepal,25-01-2020,0.034,
Nepal,26-01-2020,0.034,
Nepal,27-01-2020,0.034,
Nepal,28-01-2020,0.034,
Nepal,29-01-2020,0.034,
Nepal,30-01-2020,0.034,
Nepal,31-01-2020,0.034,
Nepal,01-02-2020,0.034,
Nepal,02-02-2020,0.034,
Nepal,03-02-2020,0.034,
Nepal,04-02-2020,0.034,
Nepal,05-02-2020,0.034,
Nepal,06-02-2020,0.034,
Nepal,07-02-2020,0.034,
Nepal,08-02-2020,0.034,
Nepal,09-02-2020,0.034,
Nepal,10-02-2020,0.034,
Nepal,11-02-2020,0.034,
Nepal,12-02-2020,0.034,
Nepal,13-02-2020,0.034,
Nepal,14-02-2020,0.034,
Nepal,15-02-2020,0.034,
Nepal,16-02-2020,0.034,
Nepal,17-02-2020,0.034,
Nepal,18-02-2020,0.034,
Nepal,19-02-2020,0.034,
Nepal,20-02-2020,0.034,
Nepal,21-02-2020,0.034,
Nepal,22-02-2020,0.034,
Nepal,23-02-2020,0.034,
Nepal,24-02-2020,0.034,
Nepal,25-02-2020,0.034,
Nepal,26-02-2020,0.034,
Nepal,27-02-2020,0.034,
Nepal,28-02-2020,0.034,
Nepal,29-02-2020,0.034,
Nepal,01-03-2020,0.034,
Nepal,02-03-2020,0.034,
Nepal,03-03-2020,,
Nepal,04-03-2020,,
Nepal,05-03-2020,,
Nepal,06-03-2020,,
Nepal,07-03-2020,,
Nepal,08-03-2020,,
Nepal,09-03-2020,,
Nepal,10-03-2020,,
Nepal,11-03-2020,,
Nepal,12-03-2020,,
Nepal,13-03-2020,,
Nepal,14-03-2020,,
Nepal,15-03-2020,0.034,
Nepal,16-03-2020,,
Nepal,17-03-2020,0.034,
Nepal,18-03-2020,0.034,
Nepal,19-03-2020,0.034,
Nepal,20-03-2020,0.034,
Nepal,21-03-2020,0.034,
Nepal,22-03-2020,0.034,
Nepal,23-03-2020,0.034,
Nepal,24-03-2020,0.069,
Nepal,25-03-2020,0.103,
Nepal,26-03-2020,0.103,
Nepal,27-03-2020,0.103,
Nepal,28-03-2020,0.103,
Nepal,29-03-2020,0.172,
Nepal,30-03-2020,0.172,
Nepal,31-03-2020,0.172,
Nepal,01-04-2020,0.172,
Nepal,02-04-2020,0.172,
Nepal,03-04-2020,0.172,
Nepal,04-04-2020,0.206,
Nepal,05-04-2020,0.206,
Nepal,06-04-2020,0.309,
Nepal,07-04-2020,0.309,
Nepal,08-04-2020,0.309,
Nepal,09-04-2020,0.309,
Nepal,10-04-2020,0.309,
Nepal,11-04-2020,0.309,
Nepal,12-04-2020,0.309,
Nepal,13-04-2020,0.412,
Nepal,14-04-2020,0.48,
Nepal,15-04-2020,0.549,
Nepal,16-04-2020,0.549,
Nepal,17-04-2020,0.549,
Nepal,18-04-2020,1.03,
Nepal,19-04-2020,1.064,
Nepal,20-04-2020,1.064,
Nepal,21-04-2020,1.064,
Nepal,22-04-2020,1.441,
Nepal,23-04-2020,1.544,
Nepal,24-04-2020,1.647,
Nepal,25-04-2020,1.682,
Nepal,26-04-2020,1.682,
Nepal,27-04-2020,1.785,
Nepal,28-04-2020,1.785,
Nepal,29-04-2020,1.853,
Nepal,30-04-2020,1.956,
Nepal,01-05-2020,1.956,
Nepal,02-05-2020,2.025,
Nepal,03-05-2020,2.025,
Nepal,04-05-2020,2.574,
Nepal,05-05-2020,2.814,
Nepal,06-05-2020,2.814,
Nepal,07-05-2020,3.398,
Nepal,08-05-2020,3.466,
Nepal,09-05-2020,3.466,
Nepal,10-05-2020,3.741,
Nepal,11-05-2020,4.119,
Nepal,12-05-2020,4.599,
Nepal,13-05-2020,7.448,
Nepal,14-05-2020,7.516,
Nepal,15-05-2020,8.855,
Nepal,16-05-2020,9.473,
Nepal,17-05-2020,9.987,0.034
Nepal,18-05-2020,10.434,0.069
Nepal,19-05-2020,12.87,0.069
Nepal,20-05-2020,13.797,0.069
Nepal,21-05-2020,15.238,0.069
Nepal,22-05-2020,16.714,0.103
Nepal,23-05-2020,18.808,0.103
Nepal,24-05-2020,20.043,0.103
Nepal,25-05-2020,20.695,0.103
Nepal,26-05-2020,23.407,0.137
Nepal,27-05-2020,26.496,0.137
Nepal,28-05-2020,30.408,0.137
Nepal,29-05-2020,35.762,0.172
Nepal,30-05-2020,41.597,0.206
Nepal,31-05-2020,48.084,0.206
Nepal,01-06-2020,53.952,0.275
Nepal,02-06-2020,61.709,0.275
Nepal,03-06-2020,72.039,0.275
Nepal,04-06-2020,78.938,0.309
Nepal,05-06-2020,90.401,0.343
Nepal,06-06-2020,99.942,0.378
Nepal,07-06-2020,99.942,0.378
Nepal,08-06-2020,118.338,0.446
Nepal,09-06-2020,129.115,0.48
Nepal,10-06-2020,140.201,0.515
Nepal,11-06-2020,149.776,0.515
Nepal,12-06-2020,158.356,0.515
Nepal,13-06-2020,173.732,0.549
Nepal,14-06-2020,183.102,0.618
Nepal,15-06-2020,197.688,0.652
Nepal,16-06-2020,213.167,0.652
Nepal,17-06-2020,226.209,0.652
Nepal,18-06-2020,246.321,0.686
Nepal,19-06-2020,269.35,0.755
Nepal,20-06-2020,283.971,0.755
Nepal,21-06-2020,295.331,0.755
Nepal,22-06-2020,309.78,0.789
Nepal,23-06-2020,309.78,0.789
Nepal,24-06-2020,309.78,0.789
Nepal,25-06-2020,368.194,0.789
Nepal,26-06-2020,383.089,0.892
Nepal,27-06-2020,403.442,0.927
Nepal,28-06-2020,403.442,0.927
Nepal,29-06-2020,438.346,0.961
Nepal,30-06-2020,454.683,0.995
Nepal,01-07-2020,465.528,0.995
Nepal,02-07-2020,482.071,1.03
Nepal,03-07-2020,498.304,1.064
Nepal,04-07-2020,523.702,1.098
Nepal,05-07-2020,531.664,1.167
Nepal,06-07-2020,541.72,1.167
Nepal,07-07-2020,547.898,1.201
Nepal,08-07-2020,547.898,1.201
Nepal,09-07-2020,563.651,1.201
Nepal,10-07-2020,567.358,1.201
Nepal,11-07-2020,571.408,1.201
Nepal,12-07-2020,573.81,1.304
Nepal,13-07-2020,576.625,1.304
Nepal,14-07-2020,581.567,1.304
Nepal,15-07-2020,585.548,1.304
Nepal,16-07-2020,589.529,1.339
Nepal,17-07-2020,595.261,1.339
Nepal,18-07-2020,598.727,1.373
Nepal,19-07-2020,600.684,1.373
Nepal,20-07-2020,606.038,1.373
Nepal,21-07-2020,612.421,1.373
Nepal,22-07-2020,615.853,1.373
Nepal,23-07-2020,621.001,1.441
Nepal,24-07-2020,626.047,1.476
Nepal,25-07-2020,630.611,1.51
Nepal,26-07-2020,634.352,1.544
Nepal,27-07-2020,638.814,1.544
Nepal,28-07-2020,643.585,1.647
Nepal,29-07-2020,654.258,1.682
Nepal,30-07-2020,661.466,1.682
Nepal,31-07-2020,670.87,1.785
Nepal,01-08-2020,678.558,1.922
Nepal,02-08-2020,689.369,1.922
Nepal,03-08-2020,697.812,1.956
Nepal,04-08-2020,712.158,1.956
Nepal,05-08-2020,721.047,1.991
Nepal,06-08-2020,734.123,2.059
Nepal,07-08-2020,746.478,2.231
Nepal,08-08-2020,762.403,2.402
Nepal,09-08-2020,775.377,2.505
Nepal,10-08-2020,788.419,2.574
Nepal,11-08-2020,800.019,2.711
Nepal,12-08-2020,821.916,2.849
Nepal,13-08-2020,838.527,3.123
Nepal,14-08-2020,856.545,3.26
Nepal,15-08-2020,876.932,3.398
Nepal,16-08-2020,892.994,3.501
Nepal,17-08-2020,914.994,3.569
Nepal,18-08-2020,934.934,3.672
Nepal,19-08-2020,969.804,3.913
Nepal,20-08-2020,993.177,4.119
Nepal,21-08-2020,1017.442,4.324
Nepal,22-08-2020,1046.202,4.702
Nepal,23-08-2020,1067.962,5.011
Nepal,24-08-2020,1096.036,5.114
Nepal,25-08-2020,1121.537,5.388
Nepal,26-08-2020,1150.881,5.629
Nepal,27-08-2020,1181.255,6.006
Nepal,28-08-2020,1219.385,6.281
Nepal,29-08-2020,1251.201,6.693
Nepal,30-08-2020,1281.541,7.104
Nepal,31-08-2020,1323.446,7.585
Nepal,01-09-2020,1354.301,7.825
Nepal,02-09-2020,1390.99,8.203
Nepal,03-09-2020,1429.429,8.615
Nepal,04-09-2020,1471.575,8.82
Nepal,05-09-2020,1518.217,9.301
Nepal,06-09-2020,1553.945,9.61
Nepal,07-09-2020,1587.58,9.919
Nepal,08-09-2020,1621.18,10.296
Nepal,09-09-2020,1652.137,10.502
Nepal,10-09-2020,1689.238,10.708
Nepal,11-09-2020,1732.002,10.88
Nepal,12-09-2020,1781.904,11.051
Nepal,13-09-2020,1823.124,11.532
Nepal,14-09-2020,1858.783,11.841
Nepal,15-09-2020,1898.938,12.356
Nepal,16-09-2020,1949.012,12.733
Nepal,17-09-2020,2001.832,13.008
Nepal,18-09-2020,2044.596,13.145
Nepal,19-09-2020,2113.924,13.385
Nepal,20-09-2020,2155.246,13.763
Nepal,21-09-2020,2200.722,14.106
Nepal,22-09-2020,2240.328,14.655
Nepal,23-09-2020,2286.867,14.724
Nepal,24-09-2020,2327.091,14.964
Nepal,25-09-2020,2378.469,15.547
Nepal,26-09-2020,2423.532,15.753
Nepal,27-09-2020,2464.958,16.028
Nepal,28-09-2020,2518.944,16.371
Nepal,29-09-2020,2565.312,16.508
Nepal,30-09-2020,2617.239,16.852
Nepal,01-10-2020,2670.746,17.092
Nepal,02-10-2020,2736.333,17.469
Nepal,03-10-2020,2829.754,17.847
Nepal,04-10-2020,2902.514,18.121
Nepal,05-10-2020,2979.839,18.362
Nepal,06-10-2020,3063.582,19.014
Nepal,07-10-2020,3116.814,19.323
Nepal,08-10-2020,3234.843,19.837
Nepal,09-10-2020,3384.619,20.249
Nepal,10-10-2020,3455.286,20.593
Nepal,11-10-2020,3627.165,21.073
Nepal,12-10-2020,3698.243,21.828
Nepal,13-10-2020,3837.14,22.137
Nepal,14-10-2020,3959.185,22.755
Nepal,15-10-2020,4049.723,23.167
Nepal,16-10-2020,4178.392,23.819
Nepal,17-10-2020,4329.129,24.539
Nepal,18-10-2020,4437.823,24.951
Nepal,19-10-2020,4538.795,25.363
Nepal,20-10-2020,4668.871,25.981
Nepal,21-10-2020,4775.025,26.255
Nepal,22-10-2020,4972.13,27.148
Nepal,23-10-2020,5096.955,27.869
Nepal,24-10-2020,5251.365,28.452
Nepal,25-10-2020,5327.728,28.898
Nepal,26-10-2020,5425.749,29.07
Nepal,27-10-2020,5485.501,29.585
Nepal,28-10-2020,5505.064,30.065
Nepal,29-10-2020,5572.127,30.443
Nepal,30-10-2020,5653.262,31.026
Nepal,31-10-2020,5773.968,31.575
Nepal,01-11-2020,5860.045,32.159
Nepal,02-11-2020,5956.967,32.948
Nepal,03-11-2020,6057.63,33.772
Nepal,04-11-2020,6164.505,34.458
Nepal,05-11-2020,6278.073,35.488
Nepal,06-11-2020,6382.786,36.106
Nepal,07-11-2020,6482.625,36.723
Nepal,08-11-2020,6577.11,37.307
Nepal,09-11-2020,6673.792,38.028
Nepal,10-11-2020,6762.031,38.645
Nepal,11-11-2020,6855.933,39.4
Nepal,12-11-2020,6944.103,40.293
Nepal,13-11-2020,7009.759,40.807
Nepal,14-11-2020,7082.21,41.254
Nepal,15-11-2020,7148.999,41.7
Nepal,16-11-2020,7199.691,41.906
Nepal,17-11-2020,7240.773,42.215
Nepal,18-11-2020,7258.002,42.798
Nepal,19-11-2020,7307.492,43.21
Nepal,20-11-2020,7379.669,43.793
Nepal,21-11-2020,7446.423,44.548
Nepal,22-11-2020,7503.876,44.789
Nepal,23-11-2020,7561.158,45.338
Nepal,24-11-2020,7629.113,45.887
Nepal,25-11-2020,7690.547,46.711
Nepal,26-11-2020,7757.404,47.672
Nepal,27-11-2020,7812.798,48.461
Nepal,28-11-2020,7871.247,49.25
Netherlands,31-12-2019,,
Netherlands,01-01-2020,,
Netherlands,02-01-2020,,
Netherlands,03-01-2020,,
Netherlands,04-01-2020,,
Netherlands,05-01-2020,,
Netherlands,06-01-2020,,
Netherlands,07-01-2020,,
Netherlands,08-01-2020,,
Netherlands,09-01-2020,,
Netherlands,10-01-2020,,
Netherlands,11-01-2020,,
Netherlands,12-01-2020,,
Netherlands,13-01-2020,,
Netherlands,14-01-2020,,
Netherlands,15-01-2020,,
Netherlands,16-01-2020,,
Netherlands,17-01-2020,,
Netherlands,18-01-2020,,
Netherlands,19-01-2020,,
Netherlands,20-01-2020,,
Netherlands,21-01-2020,,
Netherlands,22-01-2020,,
Netherlands,23-01-2020,,
Netherlands,24-01-2020,,
Netherlands,25-01-2020,,
Netherlands,26-01-2020,,
Netherlands,27-01-2020,,
Netherlands,28-01-2020,,
Netherlands,29-01-2020,,
Netherlands,30-01-2020,,
Netherlands,31-01-2020,,
Netherlands,01-02-2020,,
Netherlands,02-02-2020,,
Netherlands,03-02-2020,,
Netherlands,04-02-2020,,
Netherlands,05-02-2020,,
Netherlands,06-02-2020,,
Netherlands,07-02-2020,,
Netherlands,08-02-2020,,
Netherlands,09-02-2020,,
Netherlands,10-02-2020,,
Netherlands,11-02-2020,,
Netherlands,12-02-2020,,
Netherlands,13-02-2020,,
Netherlands,14-02-2020,,
Netherlands,15-02-2020,,
Netherlands,16-02-2020,,
Netherlands,17-02-2020,,
Netherlands,18-02-2020,,
Netherlands,19-02-2020,,
Netherlands,20-02-2020,,
Netherlands,21-02-2020,,
Netherlands,22-02-2020,,
Netherlands,23-02-2020,,
Netherlands,24-02-2020,,
Netherlands,25-02-2020,,
Netherlands,26-02-2020,,
Netherlands,27-02-2020,,
Netherlands,28-02-2020,0.058,
Netherlands,29-02-2020,0.117,
Netherlands,01-03-2020,0.409,
Netherlands,02-03-2020,0.759,
Netherlands,03-03-2020,1.05,
Netherlands,04-03-2020,1.634,
Netherlands,05-03-2020,2.218,
Netherlands,06-03-2020,4.786,
Netherlands,07-03-2020,7.47,0.058
Netherlands,08-03-2020,10.972,0.058
Netherlands,09-03-2020,15.466,0.175
Netherlands,10-03-2020,18.734,0.175
Netherlands,11-03-2020,22.294,0.233
Netherlands,12-03-2020,29.355,0.292
Netherlands,13-03-2020,35.833,0.292
Netherlands,14-03-2020,46.922,0.292
Netherlands,15-03-2020,55.968,0.7
Netherlands,16-03-2020,66.239,1.167
Netherlands,17-03-2020,82.463,1.401
Netherlands,18-03-2020,99.505,2.51
Netherlands,19-03-2020,119.697,3.385
Netherlands,20-03-2020,143.567,4.435
Netherlands,21-03-2020,174.731,6.186
Netherlands,22-03-2020,211.907,7.937
Netherlands,23-03-2020,245.348,10.447
Netherlands,24-03-2020,277.154,12.431
Netherlands,25-03-2020,324.484,16.108
Netherlands,26-03-2020,374.208,20.776
Netherlands,27-03-2020,433.677,25.328
Netherlands,28-03-2020,502.076,31.865
Netherlands,29-03-2020,569.715,37.292
Netherlands,30-03-2020,634.145,44.996
Netherlands,31-03-2020,685.736,50.423
Netherlands,01-04-2020,735.051,60.637
Netherlands,02-04-2020,794.52,68.457
Netherlands,03-04-2020,857.724,78.145
Netherlands,04-04-2020,917.602,86.782
Netherlands,05-04-2020,970.36,96.353
Netherlands,06-04-2020,1041.794,103.065
Netherlands,07-04-2020,1097.353,108.959
Netherlands,08-04-2020,1142.699,122.615
Netherlands,09-04-2020,1199.25,131.194
Netherlands,10-04-2020,1270.042,139.832
Netherlands,11-04-2020,1347.953,146.543
Netherlands,12-04-2020,1424.755,154.247
Netherlands,13-04-2020,1493.27,159.733
Netherlands,14-04-2020,1549.53,164.752
Netherlands,15-04-2020,1600.187,171.872
Netherlands,16-04-2020,1643.024,182.902
Netherlands,17-04-2020,1704.944,193.465
Netherlands,18-04-2020,1777.019,201.869
Netherlands,19-04-2020,1843.55,210.156
Netherlands,20-04-2020,1905.763,215
Netherlands,21-04-2020,1949.533,218.91
Netherlands,22-04-2020,1992.078,228.54
Netherlands,23-04-2020,2033.397,236.594
Netherlands,24-04-2020,2085.163,243.772
Netherlands,25-04-2020,2132.201,250.308
Netherlands,26-04-2020,2170.428,257.312
Netherlands,27-04-2020,2208.654,261.163
Netherlands,28-04-2020,2231.998,263.673
Netherlands,29-04-2020,2241.978,266.474
Netherlands,30-04-2020,2264.505,274.936
Netherlands,01-05-2020,2294.502,279.839
Netherlands,02-05-2020,2322.223,285.558
Netherlands,03-05-2020,2348.194,291.044
Netherlands,04-05-2020,2367.744,295.071
Netherlands,05-05-2020,2379.358,296.588
Netherlands,06-05-2020,2397.858,301.607
Netherlands,07-05-2020,2411.398,303.708
Netherlands,08-05-2020,2437.952,308.61
Netherlands,09-05-2020,2456.569,312.754
Netherlands,10-05-2020,2473.435,316.431
Netherlands,11-05-2020,2487.734,317.481
Netherlands,12-05-2020,2497.13,318.415
Netherlands,13-05-2020,2508.568,321.566
Netherlands,14-05-2020,2521.816,324.601
Netherlands,15-05-2020,2537.574,326.235
Netherlands,16-05-2020,2549.246,329.328
Netherlands,17-05-2020,2560.276,330.904
Netherlands,18-05-2020,2567.571,331.488
Netherlands,19-05-2020,2576.091,332.305
Netherlands,20-05-2020,2582.394,333.53
Netherlands,21-05-2020,2593.95,335.456
Netherlands,22-05-2020,2608.715,337.032
Netherlands,23-05-2020,2619.687,337.791
Netherlands,24-05-2020,2629.958,339.133
Netherlands,25-05-2020,2639.996,339.775
Netherlands,26-05-2020,2652.194,340.242
Netherlands,27-05-2020,2659.956,341.759
Netherlands,28-05-2020,2671.044,342.635
Netherlands,29-05-2020,2681.666,344.502
Netherlands,30-05-2020,2691.937,346.136
Netherlands,31-05-2020,2699.582,347.303
Netherlands,01-06-2020,2710.379,347.595
Netherlands,02-06-2020,2716.39,347.945
Netherlands,03-06-2020,2722.343,348.237
Netherlands,04-06-2020,2727.362,348.821
Netherlands,05-06-2020,2739.559,349.579
Netherlands,06-06-2020,2751.815,350.455
Netherlands,07-06-2020,2762.495,350.805
Netherlands,08-06-2020,2776.443,350.922
Netherlands,09-06-2020,2786.073,351.097
Netherlands,10-06-2020,2795.644,351.972
Netherlands,11-06-2020,2806.382,352.614
Netherlands,12-06-2020,2815.953,352.731
Netherlands,13-06-2020,2828.209,353.256
Netherlands,14-06-2020,2838.655,353.49
Netherlands,15-06-2020,2847.001,353.606
Netherlands,16-06-2020,2856.63,353.957
Netherlands,17-06-2020,2864.743,354.248
Netherlands,18-06-2020,2871.571,354.482
Netherlands,19-06-2020,2878.282,354.715
Netherlands,20-06-2020,2884.527,354.89
Netherlands,21-06-2020,2888.962,355.357
Netherlands,22-06-2020,2894.273,355.416
Netherlands,23-06-2020,2898.066,355.416
Netherlands,24-06-2020,2901.801,355.707
Netherlands,25-06-2020,2906.587,355.824
Netherlands,26-06-2020,2913.007,355.999
Netherlands,27-06-2020,2918.318,356.174
Netherlands,28-06-2020,2922.344,356.291
Netherlands,29-06-2020,2926.605,356.291
Netherlands,30-06-2020,2931.04,356.408
Netherlands,01-07-2020,2933.958,356.758
Netherlands,02-07-2020,2937.576,356.875
Netherlands,03-07-2020,2942.07,357.05
Netherlands,04-07-2020,2946.447,357.166
Netherlands,05-07-2020,2950.007,357.517
Netherlands,06-07-2020,2954.268,357.575
Netherlands,07-07-2020,2956.369,357.633
Netherlands,08-07-2020,2958.528,357.867
Netherlands,09-07-2020,2961.563,358.042
Netherlands,10-07-2020,2964.597,358.042
Netherlands,11-07-2020,2967.049,358.042
Netherlands,12-07-2020,2971.776,358.042
Netherlands,13-07-2020,2977.67,358.042
Netherlands,14-07-2020,2981.814,358.042
Netherlands,15-07-2020,2984.907,358.042
Netherlands,16-07-2020,2991.093,358.1
Netherlands,17-07-2020,2996.871,358.1
Netherlands,18-07-2020,3002.882,358.1
Netherlands,19-07-2020,3010.294,358.1
Netherlands,20-07-2020,3018.698,358.1
Netherlands,21-07-2020,3029.494,358.1
Netherlands,22-07-2020,3039.007,358.1
Netherlands,23-07-2020,3048.812,358.275
Netherlands,24-07-2020,3058.324,358.275
Netherlands,25-07-2020,3069.471,358.275
Netherlands,26-07-2020,3077.467,358.334
Netherlands,27-07-2020,3089.956,358.334
Netherlands,28-07-2020,3101.92,358.334
Netherlands,29-07-2020,3114.934,358.334
Netherlands,30-07-2020,3129.349,358.334
Netherlands,31-07-2020,3149.308,358.334
Netherlands,01-08-2020,3169.034,358.334
